image_id,task,n_votes,n_pos,n_neg,score,prob_usable,label
BudRootDropping109,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping110,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping111,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping112,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping113,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping114,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping115,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping116,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping117,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping118,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping119,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping120,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping121,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping122,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping123,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping124,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping125,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping126,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping127,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping128,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping129,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping130,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping131,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping132,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping133,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping134,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping135,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping136,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping137,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping138,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping139,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping140,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping141,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping142,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping143,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping144,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping145,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping146,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping147,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping148,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping149,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping150,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping151,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping152,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping153,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping154,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping155,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping156,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping157,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping158,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping159,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping160,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping161,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping162,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping163,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping164,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping165,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping166,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping167,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping168,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping169,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping170,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping171,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping172,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping173,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping174,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping175,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping176,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping177,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping178,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping179,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping180,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping181,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping182,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping183,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping184,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping185,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping186,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping187,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping188,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping189,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping190,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping191,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping192,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping193,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping194,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping195,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping196,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping197,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping198,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping199,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping200,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping201,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping202,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping203,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping204,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping205,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping206,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping207,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping208,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping209,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping210,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping211,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping212,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping213,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping214,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping215,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping216,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping217,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping218,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping219,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping220,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping221,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping222,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping223,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping224,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping225,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping226,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping227,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping228,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping229,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping230,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping231,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping232,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping233,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping234,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping235,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping236,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping237,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping238,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping239,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping240,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping241,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping242,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping243,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping244,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping245,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping246,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping247,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping248,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping249,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping250,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping251,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping252,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping253,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping254,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping255,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping256,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping257,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping258,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping259,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping260,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping261,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping262,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping263,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping264,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping265,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping266,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping267,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping268,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping269,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping270,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping271,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping272,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping273,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping274,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping275,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping276,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping277,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping278,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping279,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping280,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping281,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping282,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping283,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping284,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping285,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping286,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping287,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping288,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping289,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping290,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping291,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping292,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping293,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping294,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping295,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping296,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping297,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping298,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping299,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping300,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping301,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping302,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping303,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping304,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping305,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping306,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping307,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping308,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping309,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping310,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping311,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping312,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping313,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping314,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping315,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping316,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping317,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping318,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping319,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping320,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping321,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping322,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping323,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping324,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping325,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping326,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping327,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping328,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping329,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping330,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping331,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping332,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping333,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping334,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping335,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping336,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping337,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping338,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping339,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping340,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping341,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping342,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping343,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping344,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping345,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping346,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping347,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping348,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping349,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping350,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping351,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping352,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping353,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping354,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping355,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping356,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping357,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping358,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping359,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping360,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping361,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping362,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping363,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping364,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping365,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping366,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping367,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping368,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping369,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping370,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping371,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping372,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping373,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping374,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping375,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping376,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping377,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping378,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping379,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping380,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping381,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping382,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping383,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping384,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping385,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping386,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping387,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping388,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping389,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping390,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping391,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping392,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping393,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping394,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping395,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping396,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping397,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping398,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping399,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping400,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping401,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping402,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping403,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping404,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping405,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping406,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping407,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping408,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping409,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping410,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping411,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping412,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping413,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping414,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping415,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping416,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping417,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping418,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping419,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping420,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping421,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping422,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping423,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping424,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping425,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping426,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping427,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping428,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping429,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping430,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping431,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping432,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping433,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping434,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping435,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping436,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping437,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping438,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping439,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping440,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping441,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping442,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping443,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping444,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping445,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping446,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping447,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping448,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping449,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping450,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping451,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping452,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping453,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping454,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping455,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping456,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping457,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping458,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping459,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping460,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping461,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping462,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping463,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping464,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping465,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping466,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping467,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping468,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping469,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping470,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping471,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping472,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping473,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping474,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping475,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping476,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping477,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping478,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping479,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping480,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping481,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping482,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping483,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping484,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping485,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping486,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping487,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping488,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping489,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping490,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping491,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping492,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping493,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping494,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping495,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping496,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping497,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping498,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping499,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping500,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping501,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping502,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping503,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping504,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping505,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping506,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping507,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping508,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping509,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping510,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping511,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping512,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping513,5_petiole,1,1,0,1.0,0.7311,1
BudRootDropping514,5_petiole,1,1,0,1.0,0.7311,1
BudRot001,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot002,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot003,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot004,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot005,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot006,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot007,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot008,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot009,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot010,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot011,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot012,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot013,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot014,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot015,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot016,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot017,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot018,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot019,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot020,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot021,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot022,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot023,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot024,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot025,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot026,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot027,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot028,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot029,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot030,4_crown_disease,1,1,0,1.0,0.7311,1
BudRot031,4_crown_disease,1,1,0,1.0,0.7311,1
